course_id,name,course_mode,live_status,class_id,classroom_name,publish_status,have_permission,price,start_time,learn_cnt,cover_url,is_target
9207662,,1,,,,,,,,,,0
9207663,,1,,,,,,,,,,0
9207664,,1,,,,,,,,,,0
9207665,,1,,,,,,,,,,0
9207666,,1,,,,,,,,,,0
9207667,,1,,,,,,,,,,0
9207668,,1,,,,,,,,,,0
9207669,,1,,,,,,,,,,0
9207670,,1,,,,,,,,,,0
9207671,,1,,,,,,,,,,0
9207672,,1,,,,,,,,,,0
9207673,,1,,,,,,,,,,0
9207674,,1,,,,,,,,,,0
9207675,,1,,,,,,,,,,0
9207676,,1,,,,,,,,,,0
9207677,,1,,,,,,,,,,0
9207678,,1,,,,,,,,,,0
9207679,,1,,,,,,,,,,0
9207680,,1,,,,,,,,,,0
9207681,,1,,,,,,,,,,0
9207682,,1,,,,,,,,,,0
9207683,,1,,,,,,,,,,0
9207684,,1,,,,,,,,,,0
9207685,,1,,,,,,,,,,0
9207686,,1,,,,,,,,,,0
9207687,,1,,,,,,,,,,0
9207688,,1,,,,,,,,,,0
9207689,,1,,,,,,,,,,0
9207690,,1,,,,,,,,,,0
9207691,,1,,,,,,,,,,0
9207692,,1,,,,,,,,,,0
9207693,,1,,,,,,,,,,0
9207694,,1,,,,,,,,,,0
9207695,,1,,,,,,,,,,0
9207696,,1,,,,,,,,,,0
9207697,,1,,,,,,,,,,0
9207698,,1,,,,,,,,,,0
9207699,,1,,,,,,,,,,0
9207700,,1,,,,,,,,,,0
9207701,,1,,,,,,,,,,0
9207702,,1,,,,,,,,,,0
9207703,,1,,,,,,,,,,0
9207704,,1,,,,,,,,,,0
9207705,,1,,,,,,,,,,0
9207706,,1,,,,,,,,,,0
9207707,,1,,,,,,,,,,0
9207708,,1,,,,,,,,,,0
9207709,,1,,,,,,,,,,0
9207710,,1,,,,,,,,,,0
9207711,,1,,,,,,,,,,0
9207712,,1,,,,,,,,,,0
9207713,,1,,,,,,,,,,0
9207714,,1,,,,,,,,,,0
9207715,,1,,,,,,,,,,0
9207716,,1,,,,,,,,,,0
9207717,,1,,,,,,,,,,0
9207718,,1,,,,,,,,,,0
9207719,,1,,,,,,,,,,0
9207720,,1,,,,,,,,,,0
9207721,,1,,,,,,,,,,0
9207722,,1,,,,,,,,,,0
9207723,,1,,,,,,,,,,0
9207724,,1,,,,,,,,,,0
9207725,,1,,,,,,,,,,0
9207726,,1,,,,,,,,,,0
9207727,,1,,,,,,,,,,0
9207728,,1,,,,,,,,,,0
9207729,,1,,,,,,,,,,0
9207730,,1,,,,,,,,,,0
9207731,,1,,,,,,,,,,0
9207732,,1,,,,,,,,,,0
9207733,,1,,,,,,,,,,0
9207734,,1,,,,,,,,,,0
9207735,,1,,,,,,,,,,0
9207736,,1,,,,,,,,,,0
9207737,,1,,,,,,,,,,0
9207738,,1,,,,,,,,,,0
9207739,,1,,,,,,,,,,0
9207740,,1,,,,,,,,,,0
9207741,,1,,,,,,,,,,0
9207742,,1,,,,,,,,,,0
9207743,,1,,,,,,,,,,0
9207744,,1,,,,,,,,,,0
9207745,,1,,,,,,,,,,0
9207746,,1,,,,,,,,,,0
9207747,,1,,,,,,,,,,0
9207748,,1,,,,,,,,,,0
9207749,,1,,,,,,,,,,0
9207750,,1,,,,,,,,,,0
9207751,,1,,,,,,,,,,0
9207752,,1,,,,,,,,,,0
9207753,,1,,,,,,,,,,0
9207754,,1,,,,,,,,,,0
